Date,Open,High,Low,Close
2020-03-20,11.3781,12.0829,11.2961,11.7766
2020-03-23,11.6219,12.3858,11.5652,12.3724
2020-03-24,12.3516,13.3752,12.2192,13.3613
2020-03-25,13.3814,13.6362,12.9637,13.3343
2020-03-26,13.1912,13.3898,12.9682,13.0496
2020-03-27,13.0937,13.2607,12.8771,13.0172
2020-03-30,13.0189,13.0865,12.5191,12.7244
2020-03-31,12.7446,12.9497,12.6395,12.6677
2020-04-01,12.6562,12.8871,12.5898,12.7306
2020-04-02,12.7397,13.4065,12.708,13.3468
2020-04-03,13.3557,13.4867,13.2184,13.32
2020-04-06,13.3735,13.9865,13.1724,13.9158
2020-04-07,13.9055,14.3977,13.6406,13.7879
2020-04-08,13.7616,13.9276,13.6763,13.7915
2020-04-09,13.7793,14.2162,13.7515,14.1269
2020-04-13,14.1377,14.1991,13.8617,14.1301
2020-04-14,14.0707,14.4449,14.0568,14.3461
2020-04-15,14.348,14.3726,13.9983,14.1607
2020-04-16,14.2002,14.3446,14.0556,14.2919
2020-04-17,14.3144,14.3173,13.8842,13.9583
2020-04-20,13.9328,14.1919,13.8663,14.0969
2020-04-21,14.1079,14.1513,13.4164,13.709
2020-04-22,13.7327,14.0234,13.5102,13.9436
2020-04-23,13.9522,14.2852,13.8429,14.1412
2020-04-24,14.1581,14.2607,13.919,14.0987
2020-04-27,14.0641,14.1619,13.8625,14.0494
2020-04-28,14.0355,14.0538,13.7763,14.021
2020-04-29,14.0271,14.1562,13.9028,14.0643
2020-04-30,14.0876,14.2471,13.5157,13.6574
2020-05-01,13.6373,13.7446,13.4093,13.616
2020-05-04,13.6532,13.7759,13.4272,13.5602
2020-05-05,13.5761,13.8632,13.5221,13.7978
2020-05-06,13.8098,14.016,13.7273,13.7566
2020-05-07,13.7463,14.2543,13.7357,14.1598
2020-05-08,14.1711,14.4193,14.045,14.3131
2020-05-11,14.308,14.4044,14.1254,14.3334
2020-05-12,14.3414,14.3939,14.2224,14.2423
2020-05-13,14.2325,14.4402,14.1143,14.3923
2020-05-14,14.3934,14.7371,14.2858,14.6886
2020-05-15,14.6947,15.4725,14.6027,15.3639
2020-05-18,15.5678,16.2344,15.4121,15.5521
2020-05-19,15.5637,15.9869,15.522,15.88
2020-05-20,15.9016,16.0814,15.7748,15.9819
2020-05-21,15.9995,15.9995,15.4088,15.6227
2020-05-22,15.6383,15.8319,15.2925,15.7568
2020-05-25,15.7839,15.7928,15.5374,15.7736
2020-05-26,15.7151,15.9837,15.495,15.5994
2020-05-27,15.6004,15.7986,15.3161,15.6655
2020-05-28,15.699,15.8786,15.5818,15.6895
2020-05-29,15.6863,16.1574,15.5926,16.0872
2020-06-01,16.2239,16.495,16.1472,16.4431
2020-06-02,16.4569,16.5035,15.9094,16.1754
2020-06-03,16.1726,16.1981,15.5675,15.7107
2020-06-04,15.718,15.8928,15.5685,15.6206
2020-06-05,15.6309,15.6958,15.2257,15.412
2020-06-08,15.3856,15.7583,15.3284,15.7368
2020-06-09,15.7281,15.7451,15.4402,15.4493
2020-06-10,15.4611,15.9755,15.4585,15.9199
2020-06-11,15.9103,15.9598,15.4704,15.6077
2020-06-12,15.631,15.7214,15.4225,15.5484
2020-06-15,15.5391,15.6022,15.0648,15.349
2020-06-16,15.3592,15.5926,15.2569,15.4991
2020-06-17,15.4936,15.6716,15.3833,15.5657
2020-06-18,15.5569,15.7086,15.4439,15.5194
2020-06-19,15.5288,15.8985,15.4992,15.7869
2020-06-22,15.8167,16.0918,15.692,15.7259
2020-06-23,15.7066,15.9382,15.6879,15.8729
2020-06-24,15.8558,15.9637,15.4447,15.5529
2020-06-25,15.5675,15.8841,15.5071,15.8647
2020-06-26,15.8964,15.979,15.6272,15.8794
2020-06-29,15.8973,15.9929,15.6883,15.8915
2020-06-30,15.8524,16.2323,15.8113,16.1982
2020-07-01,16.239,16.4458,15.8289,16.0063
2020-07-02,16.0165,16.0926,15.777,15.9811
2020-07-03,15.9885,16.1019,15.9541,16.0505
2020-07-06,16.0437,16.2262,15.9215,16.1546
2020-07-07,16.162,16.2832,15.9606,16.2034
2020-07-08,16.2137,16.5598,16.1856,16.5268
2020-07-09,16.5283,16.8033,16.3775,16.5193
2020-07-10,16.5004,16.6362,16.4078,16.5661
2020-07-13,16.5691,17.0559,16.5505,16.8217
2020-07-14,16.8068,16.9457,16.6079,16.8482
2020-07-15,16.8824,17.0741,16.7429,17.0101
2020-07-16,17.0429,17.0518,16.7746,16.8387
2020-07-17,16.8248,16.9631,16.6413,16.9008
2020-07-20,16.9407,17.406,16.8254,17.3855
2020-07-21,17.4143,18.5018,17.3333,18.4808
2020-07-22,18.4782,19.9507,18.4511,19.8804
2020-07-23,19.9143,20.0959,19.1916,19.4869
2020-07-24,19.5266,19.729,19.3237,19.5433
2020-07-27,19.5245,20.9797,19.5163,20.9351
2020-07-28,20.917,22.2702,19.0477,20.8404
2020-07-29,20.8867,21.1475,19.9028,20.6232
2020-07-30,20.6399,20.7076,19.5144,19.8369
2020-07-31,19.8506,20.6556,19.6288,20.6411
2020-08-03,20.8974,21.2146,20.4432,20.6833
2020-08-04,20.7101,22.0626,20.5312,22.0424
2020-08-05,22.0985,22.8523,21.5144,22.7247
2020-08-06,22.7362,24.4948,22.5787,24.3504
2020-08-07,24.3625,25.1438,23.2981,23.8317
2020-08-10,24.1614,24.9584,23.6124,24.816
2020-08-11,24.8186,24.9187,20.7866,21.1266
2020-08-12,21.1454,22.3673,20.0157,21.6487
2020-08-13,21.6691,23.4507,21.454,23.3621
2020-08-14,23.2924,23.4644,21.7369,22.3024
2020-08-17,22.4179,23.2292,21.8171,23.0695
2020-08-18,23.1714,23.8505,22.7602,23.1929
2020-08-19,23.2301,23.4863,22.3811,22.5539
2020-08-20,22.539,23.2129,22.4718,22.9668
2020-08-21,22.9996,23.191,22.1448,22.6533
2020-08-24,22.7581,22.9904,22.2574,22.5724
2020-08-25,22.5682,22.7001,22.0676,22.4229
2020-08-26,22.4598,23.254,22.1487,23.2519
2020-08-27,23.2607,23.4962,22.5343,22.8569
2020-08-28,22.8686,23.2826,22.7215,23.1206
2020-08-31,23.1093,23.7501,23.1093,23.5706
2020-09-01,23.5868,24.1114,23.2445,23.5971
2020-09-02,23.6071,23.749,22.8716,23.1515
2020-09-03,23.167,23.415,22.3711,22.4208
2020-09-04,22.4373,22.8188,22.2929,22.7236
2020-09-07,22.7104,22.9621,22.5013,22.7307
2020-09-08,22.774,22.9197,21.9748,22.6356
2020-09-09,22.6377,22.9714,22.4644,22.8563
2020-09-10,22.8657,23.0921,22.6049,22.7519
2020-09-11,22.704,22.8277,22.4622,22.6129
2020-09-14,22.543,22.997,22.5315,22.8499
2020-09-15,22.8797,23.2312,22.7848,22.9039
2020-09-16,22.9943,23.1453,22.7876,22.9885
2020-09-17,22.9821,23.078,22.2983,22.8084
2020-09-18,22.8199,22.9496,22.5368,22.6268
2020-09-21,22.5719,22.7357,20.2303,21.0116
2020-09-22,21.022,21.436,20.3344,20.8237
2020-09-23,20.8328,20.9082,19.3872,19.5279
2020-09-24,19.5172,19.9822,18.5951,19.8244
2020-09-25,19.843,19.9674,19.2919,19.6969
2020-09-28,19.704,20.3407,19.3677,20.3064
2020-09-29,20.3067,20.7868,20.0339,20.591
2020-09-30,20.6646,20.7044,19.7493,19.8201
2020-10-01,19.8526,20.5733,19.8144,20.2587
2020-10-02,20.2363,20.6478,20.0604,20.2892
2020-10-05,20.3439,20.787,20.2026,20.6737
2020-10-06,20.6871,20.7729,19.4997,19.6618
2020-10-07,19.6441,20.383,19.6304,20.2435
2020-10-08,20.2224,20.6129,20.1319,20.2747
2020-10-09,20.2784,21.2755,20.2579,21.2708
2020-10-12,21.2409,21.6203,21.0054,21.2436
2020-10-13,21.264,21.325,20.4022,20.5423
2020-10-14,20.563,20.9457,20.3377,20.6549
2020-10-15,20.6697,20.7745,20.1665,20.7368
2020-10-16,20.7618,20.8978,20.5823,20.6013
2020-10-19,20.6215,21.1903,20.5778,20.7222
2020-10-20,20.7177,21.0594,20.6699,20.8243
2020-10-21,20.8747,21.2871,20.8577,21.1142
2020-10-22,21.1158,21.1505,20.6382,20.9102
2020-10-23,20.9118,20.9802,20.6285,20.7545
2020-10-26,20.4866,20.7457,20.3692,20.5705
2020-10-27,20.5805,20.85,20.4622,20.6757
2020-10-28,20.6109,20.851,19.6455,19.9212
2020-10-29,19.9173,20.1626,19.3065,19.9439
2020-10-30,19.9318,20.3614,19.8551,20.3064
2020-11-02,20.2501,20.7348,20.1027,20.7075
2020-11-03,20.7003,20.823,20.5196,20.6781
2020-11-04,20.6424,20.819,20.0246,20.3808
2020-11-05,20.3975,21.5342,20.385,21.452
2020-11-06,21.4513,21.7585,21.101,21.5325
2020-11-09,21.6168,21.8592,19.9699,20.3959
2020-11-10,20.428,20.7242,20.2919,20.5125
2020-11-11,20.4919,20.6743,20.2302,20.6201
2020-11-12,20.6227,20.6697,20.4094,20.5778
2020-11-13,20.5648,20.9944,20.472,20.8133
2020-11-16,20.8735,21.1572,20.4868,20.898
2020-11-17,20.9005,20.9171,20.5425,20.6414
2020-11-18,20.6363,20.8128,20.4075,20.5304
2020-11-19,20.5268,20.5697,19.9828,20.2494
2020-11-20,20.2657,20.6603,20.1472,20.4064
2020-11-23,20.3488,20.5422,19.8477,19.9311
2020-11-24,19.9503,19.964,19.3311,19.5655
2020-11-25,19.5585,19.7704,19.4143,19.583
2020-11-26,19.5954,20.2689,19.4457,19.5836
2020-11-27,19.571,19.5866,18.7199,18.9717
2020-11-30,18.9878,19.0136,18.296,18.9693
2020-12-01,18.9772,19.9615,18.9269,19.8866
2020-12-02,19.8893,20.1677,19.5067,19.8882
2020-12-03,19.8963,19.9984,19.5465,19.8134
2020-12-04,19.8202,20.0701,19.7121,19.9311
2020-12-07,19.9784,20.4248,19.4673,20.2261
2020-12-08,20.214,20.5068,20.1581,20.2826
2020-12-09,20.3055,20.3122,19.5578,19.8298
2020-12-10,19.8245,20.0058,19.627,19.7621
2020-12-11,19.7747,19.8944,19.4857,19.7758
2020-12-14,19.8039,19.9193,19.4831,19.6317
2020-12-15,19.6366,20.2108,19.6128,20.1586
2020-12-16,20.1695,20.9301,20.1119,20.7818
2020-12-17,20.7741,21.2978,20.6164,21.2501
2020-12-18,21.253,21.3292,20.9446,21.047
2020-12-21,21.2383,22.4822,20.5394,21.3765
2020-12-22,21.4047,21.727,20.6354,20.7102
2020-12-23,20.7451,21.168,20.6036,20.9735
2020-12-24,20.9753,21.224,20.8762,21.186
2020-12-28,21.329,21.9374,21.2644,21.5017
2020-12-29,21.4989,21.7621,21.1918,21.3968
2020-12-30,21.3947,21.6974,21.3192,21.6974
2020-12-31,21.6997,21.7111,21.4205,21.602
2021-01-04,21.7612,22.4201,21.7558,22.2415
2021-01-05,22.2115,22.5157,22.0275,22.4233
2021-01-06,22.4196,22.6331,21.6855,22.149
2021-01-07,22.151,22.2336,21.8389,22.1107
2021-01-08,22.1387,22.1791,20.055,20.7055
2021-01-11,20.7658,20.883,19.9933,20.5012
2021-01-12,20.5125,21.0762,20.5125,20.9315
2021-01-13,20.9548,21.0367,20.6647,20.7396
2021-01-14,20.7456,21.2857,20.6451,20.9872
2021-01-15,20.9996,21.2153,20.3395,20.459
2021-01-18,20.4915,20.987,20.0055,20.6766
2021-01-19,20.6584,20.9531,20.6282,20.7966
2021-01-20,20.8105,21.3895,20.7045,21.348
2021-01-21,21.3291,21.4647,21.1169,21.3209
2021-01-22,21.3236,21.3439,20.5846,20.9184
2021-01-25,20.9236,21.1963,20.7529,20.8716
2021-01-26,20.875,21.0961,20.8034,20.951
2021-01-27,20.9437,20.9905,20.4818,20.8674
2021-01-28,20.8834,22.1988,20.5813,21.8396
2021-01-29,21.9267,22.7501,21.5149,22.1737
2021-02-01,23.3317,24.7601,23.0591,24.0756
2021-02-02,23.8932,23.9589,21.8719,22.1704
2021-02-03,22.1272,22.5753,22.0458,22.3456
2021-02-04,22.3828,22.3828,21.6581,22.0406
2021-02-05,22.0475,22.4679,21.901,22.2929
2021-02-08,22.4784,22.8976,22.3097,22.6322
2021-02-09,22.6343,22.9753,22.3845,22.5022
2021-02-10,22.5097,22.6752,22.1275,22.2986
2021-02-11,22.3094,22.5031,22.0424,22.24
2021-02-12,22.2288,22.6333,22.1623,22.4956
2021-02-15,22.6082,22.8382,22.5552,22.7488
2021-02-16,22.769,23.0134,22.1701,22.4981
2021-02-17,22.4987,22.7724,22.3414,22.7489
2021-02-18,22.7336,22.8583,22.2788,22.3518
2021-02-19,22.3795,22.7586,21.7091,22.4408
2021-02-22,22.5736,23.2728,22.4882,23.1472
2021-02-23,23.1736,23.269,22.4542,22.7819
2021-02-24,22.7753,23.0319,22.5287,22.9958
2021-02-25,22.992,23.163,22.424,22.5395
2021-02-26,22.5459,22.7024,21.6319,22.0045
2021-03-01,22.0693,22.3996,21.9532,22.0592
2021-03-02,22.0503,22.2538,21.5277,22.1323
2021-03-03,22.1527,22.1899,21.4361,21.6242
2021-03-04,21.6353,21.8422,20.9496,21.1867
2021-03-05,21.1702,21.3176,20.8501,21.132
2021-03-08,21.2762,21.7311,21.0485,21.2087
2021-03-09,21.1996,21.9792,21.163,21.8005
2021-03-10,21.7924,21.9963,21.5327,21.9733
2021-03-11,21.9927,22.1441,21.6624,21.8041
2021-03-12,21.8133,21.8411,21.2976,21.6535
2021-03-15,21.8024,22.1511,21.6329,22.0056
2021-03-16,21.9954,22.0407,21.6775,21.8086
2021-03-17,21.7948,22.1502,21.6567,22.0189
2021-03-18,22.0063,22.2477,21.6898,21.8692
2021-03-19,21.8424,22.1117,21.7444,22.0415
2021-03-22,21.7422,21.837,21.3601,21.6099
2021-03-23,21.6021,21.6457,21.1123,21.1476
2021-03-24,21.1604,21.4341,21.0976,21.2547
2021-03-25,21.2076,21.3861,20.6914,21.3193
2021-03-26,21.3445,21.4363,21.1054,21.2586
2021-03-29,21.2577,21.2903,20.7631,20.9518
2021-03-30,20.9704,21.0303,20.362,20.4987
2021-03-31,20.5106,20.8849,20.3053,20.8146
2021-04-01,20.8339,21.2084,20.6961,21.1939
2021-04-05,21.2455,21.2947,20.8834,21.0628
2021-04-06,21.0642,21.3538,20.9679,21.1897
2021-04-07,21.1922,21.2739,20.9261,21.193
2021-04-08,21.195,21.5515,21.0513,21.3589
2021-04-09,21.3759,21.4033,21.0499,21.213
2021-04-12,21.218,21.2474,20.7525,20.8356
2021-04-13,20.8297,21.3445,20.7412,21.2118
2021-04-14,21.2117,21.3328,21.0678,21.2216
2021-04-15,21.2228,21.7221,21.1513,21.6008
2021-04-16,21.604,21.9459,21.5423,21.6678
2021-04-19,21.6798,21.8182,21.321,21.4527
2021-04-20,21.4493,21.6612,21.3158,21.474
2021-04-21,21.4409,22.1411,21.4141,22.0688
2021-04-22,22.0753,22.0863,21.6551,21.7657
2021-04-23,21.762,21.8695,21.4396,21.4883
2021-04-26,21.4848,21.7047,21.3627,21.6942
2021-04-27,21.6918,21.8965,21.579,21.7229
2021-04-28,21.7656,21.7774,21.4088,21.6131
2021-04-29,21.6337,21.8094,21.2476,21.5363
2021-04-30,21.5356,21.6857,21.3509,21.5164
2021-05-03,21.5564,22.3863,21.4681,22.3059
2021-05-04,22.3112,22.5474,21.7337,22.0712
2021-05-05,22.0687,22.1514,21.762,22.0711
2021-05-06,22.0815,22.7814,21.8165,22.6403
2021-05-07,22.6465,22.8316,22.4239,22.5621
2021-05-10,22.632,22.8951,22.4292,22.5125
2021-05-11,22.5521,22.7772,22.2966,22.7364
2021-05-12,22.758,22.8034,22.3303,22.3838
2021-05-13,22.3837,22.5428,22.1682,22.4273
2021-05-14,22.431,22.6382,22.1957,22.5727
2021-05-17,22.563,23.266,22.5396,23.1881
2021-05-18,23.1952,23.6316,22.9554,23.0658
2021-05-19,23.0599,23.0909,22.4317,22.7846
2021-05-20,22.7898,22.9114,22.5066,22.7068
2021-05-21,22.7074,23.0091,22.3471,22.59
2021-05-24,22.645,22.8342,22.5504,22.7321
2021-05-25,22.7401,22.8807,22.4489,22.8552
2021-05-26,22.8517,23.0847,22.6573,22.7027
2021-05-27,22.6906,22.8669,22.5652,22.8368
2021-05-28,22.8628,22.9257,22.5656,22.9034
2021-05-31,22.916,23.0653,22.8416,22.9326
2021-06-01,22.9585,23.3584,22.7747,22.839
2021-06-02,22.8253,23.0873,22.6832,23.0711
2021-06-03,23.0679,23.136,22.2624,22.6182
2021-06-04,22.6364,22.8731,22.4607,22.8289
2021-06-07,22.8513,22.9132,22.6129,22.8795
2021-06-08,22.8764,22.9549,22.5797,22.6805
2021-06-09,22.6896,22.9296,22.5893,22.7999
2021-06-10,22.8185,23.0317,22.5888,22.9975
2021-06-11,22.9979,23.3074,22.9514,23.0508
2021-06-14,23.0824,23.1147,22.6733,22.987
2021-06-15,22.9943,23.0173,22.6088,22.8101
2021-06-16,22.8135,22.9647,22.1994,22.4966
2021-06-17,22.4622,22.7146,21.6566,21.7562
2021-06-18,21.7512,22.2345,21.7052,21.7072
2021-06-21,21.754,21.9414,21.5463,21.778
2021-06-22,21.7805,21.8892,21.5487,21.5845
2021-06-23,21.5906,21.9815,21.5836,21.6979
2021-06-24,21.689,21.9086,21.6528,21.7354
2021-06-25,21.737,21.9852,21.7233,21.8316
2021-06-28,21.8901,21.9854,21.6372,21.8853
2021-06-29,21.8846,21.9194,21.5018,21.6659
2021-06-30,21.6576,22.0503,21.6256,22.0447
2021-07-01,22.0326,22.2207,21.8926,21.9629
2021-07-02,21.967,22.3812,21.9342,22.3164
2021-07-05,22.3194,22.4326,22.2459,22.3179
2021-07-06,22.2993,22.6064,22.0174,22.1174
2021-07-07,22.1376,22.3698,22.0456,22.1702
2021-07-08,22.19,22.2002,21.7793,21.8911
2021-07-09,21.9069,22.0948,21.7771,21.9875
2021-07-12,21.978,22.1346,21.8316,22.0811
2021-07-13,22.104,22.2157,21.9877,22.0636
2021-07-14,22.0671,22.3918,22.0305,22.1704
2021-07-15,22.168,22.3322,22.1088,22.3057
2021-07-16,22.2986,22.3974,21.6775,21.7378
2021-07-19,21.7467,21.8224,21.1978,21.3378
2021-07-20,21.3445,21.4213,21.093,21.1688
2021-07-21,21.161,21.4541,21.0253,21.421
2021-07-22,21.4299,21.6337,21.1695,21.6051
2021-07-23,21.6035,21.6268,21.269,21.3971
2021-07-26,21.4105,21.5683,21.3034,21.3411
2021-07-27,21.3592,21.4162,20.7046,20.8884
2021-07-28,20.9,21.1165,20.8631,21.0796
2021-07-29,21.0984,21.7046,21.0804,21.4658
2021-07-30,21.4756,21.5783,21.3705,21.482
2021-08-02,21.5065,21.5914,21.3029,21.4055
2021-08-03,21.3952,21.5719,21.2655,21.5134
2021-08-04,21.52,21.8687,21.4008,21.4496
2021-08-05,21.4463,21.534,21.1923,21.2474
2021-08-06,21.2613,21.3102,20.5567,20.6738
2021-08-09,20.6882,20.7261,18.9341,19.978
2021-08-10,19.9765,20.1713,19.8317,19.9172
2021-08-11,19.9137,20.093,19.8169,20.0586
2021-08-12,20.0494,20.0591,19.6202,19.7608
2021-08-13,19.7671,20.2239,19.7442,20.1063
2021-08-16,20.1236,20.2986,19.906,20.2383
2021-08-17,20.2496,20.359,20.1074,20.2036
2021-08-18,20.2198,20.3246,19.8989,20.082
2021-08-19,20.0943,20.0992,19.7971,19.9082
2021-08-20,19.9007,19.967,19.5934,19.6888
2021-08-23,19.6806,20.2,19.6366,20.1277
2021-08-24,20.1168,20.3879,20.053,20.3033
2021-08-25,20.2863,20.3341,20.0809,20.2518
2021-08-26,20.2605,20.2889,19.9438,20.0427
2021-08-27,20.0507,20.4443,19.8852,20.4045
2021-08-30,20.362,20.5147,20.2742,20.3754
2021-08-31,20.3673,20.4657,20.1733,20.2321
2021-09-01,20.2401,20.4848,20.1389,20.3914
2021-09-02,20.3918,20.4489,20.0774,20.1236
2021-09-03,20.1315,20.9192,20.0966,20.7987
2021-09-06,20.8604,20.921,20.7682,20.7996
2021-09-07,20.8042,20.8932,20.3993,20.5366
2021-09-08,20.5374,20.639,20.2504,20.2608
2021-09-09,20.2641,20.5192,20.1867,20.3321
2021-09-10,20.346,20.5337,20.1091,20.1103
2021-09-13,20.1128,20.2008,19.8496,20.1054
2021-09-14,20.1071,20.2716,19.868,20.2127
2021-09-15,20.1978,20.2378,20.0455,20.1814
2021-09-16,20.1832,20.2814,19.2138,19.4636
2021-09-17,19.4823,19.644,19.0409,19.09
2021-09-20,19.0727,19.2206,18.8165,18.9953
2021-09-21,18.9991,19.3893,18.9611,19.1829
2021-09-22,19.1758,19.6918,19.1749,19.4207
2021-09-23,19.3992,19.5058,19.1438,19.1796
2021-09-24,19.1953,19.4223,18.8773,19.0944
2021-09-27,19.1261,19.533,19.0943,19.3462
2021-09-28,19.3365,19.3949,18.931,19.2224
2021-09-29,19.2285,19.301,18.4453,18.5676
2021-09-30,18.5727,19.2174,18.533,19.1515
2021-10-01,19.1597,19.4799,18.9977,19.4007
2021-10-04,19.4641,19.612,19.169,19.5209
2021-10-05,19.5218,19.5254,19.3159,19.4944
2021-10-06,19.5056,19.6287,19.2461,19.5731
2021-10-07,19.5937,19.7186,19.3832,19.5507
2021-10-08,19.5506,20.0424,19.4191,19.5713
2021-10-11,19.5924,19.7138,19.4605,19.5459
2021-10-12,19.5582,19.7175,19.3747,19.5673
2021-10-13,19.5685,20.0803,19.4502,19.9185
2021-10-14,19.9135,20.3327,19.7608,20.28
2021-10-15,20.2837,20.3256,19.8957,20.1001
2021-10-18,20.1046,20.2349,19.8412,19.9775
2021-10-19,19.9753,20.7066,19.9711,20.3437
2021-10-20,20.3446,20.9499,20.2704,20.8571
2021-10-21,20.8642,21.0098,20.6491,20.7799
2021-10-22,20.777,21.3184,20.7533,20.8993
2021-10-25,20.9294,21.199,20.8668,21.1686
2021-10-26,21.1601,21.1619,20.5799,20.8348
2021-10-27,20.8372,20.8814,20.5638,20.74
2021-10-28,20.7333,20.8741,20.5276,20.6071
2021-10-29,20.6147,20.7317,20.3531,20.6569
2021-11-01,20.5869,20.8226,20.5292,20.7225
2021-11-02,20.6975,20.7367,20.1927,20.3272
2021-11-03,20.3074,20.3876,19.8969,20.2739
2021-11-04,20.3172,20.8127,20.2418,20.576
2021-11-05,20.5793,20.8935,20.5163,20.8897
2021-11-08,20.9173,21.156,20.8114,21.1062
2021-11-09,21.111,21.1241,20.7474,20.9672
2021-11-10,20.969,21.7839,20.8503,21.466
2021-11-11,21.4655,22.0682,21.4214,22.0553
2021-11-12,22.0523,22.1631,21.7137,22.107
2021-11-15,22.1265,22.1834,21.7473,22.0446
2021-11-16,22.0471,22.349,21.8721,21.9345
2021-11-17,21.9299,22.2856,21.9194,22.1589
2021-11-18,22.1537,22.22,21.7895,21.8145
2021-11-19,21.814,22.0867,21.7442,21.7803
2021-11-22,21.8374,22.0754,21.451,21.5222
2021-11-23,21.548,21.6412,20.6567,21.0333
2021-11-24,21.0245,21.1028,20.8667,21.0293
2021-11-25,21.0266,21.1656,20.9951,21.0568
2021-11-26,21.071,21.1203,20.2714,20.4376
2021-11-29,20.4711,20.7802,20.2011,20.2863
2021-11-30,20.2892,20.4945,20.0371,20.1405
2021-12-01,20.1412,20.3193,19.6137,19.7301
2021-12-02,19.7158,19.8469,19.5926,19.8079
2021-12-03,19.8049,19.9354,19.5535,19.9354
2021-12-06,19.9902,20.0045,19.6112,19.8363
2021-12-07,19.8418,20.0938,19.7322,19.9665
2021-12-08,19.9642,19.9985,19.7355,19.7718
2021-12-09,19.7798,19.8324,19.3232,19.4498
2021-12-10,19.469,19.6711,19.3217,19.5954
2021-12-13,19.6125,19.8645,19.6039,19.792
2021-12-14,19.789,19.8066,19.1985,19.4957
2021-12-15,19.4952,19.5835,19.0577,19.5642
2021-12-16,19.5526,19.9318,19.4207,19.8397
2021-12-17,19.8409,20.0358,19.7778,19.9018
2021-12-20,19.9325,19.9736,19.644,19.7289
2021-12-21,19.7417,20.1732,19.6739,19.9489
2021-12-22,19.9558,20.1534,19.9152,20.1274
2021-12-23,20.1324,20.2758,20.0521,20.2026
2021-12-27,20.2089,20.4109,20.0277,20.3553
2021-12-28,20.358,20.6858,20.2807,20.3427
2021-12-29,20.3392,20.534,19.9243,20.1152
2021-12-30,20.1167,20.4138,19.9732,20.3477
2021-12-31,20.3603,20.5774,20.33,20.4521
2022-01-03,20.5195,20.5713,20.0067,20.271
2022-01-04,20.2733,20.4543,20.0808,20.4253
2022-01-05,20.4258,20.5585,20.0977,20.1505
2022-01-06,20.1428,20.1814,19.454,19.6455
2022-01-07,19.6432,19.7531,19.4384,19.6338
2022-01-10,19.672,19.8846,19.587,19.8347
2022-01-11,19.8261,20.0592,19.8154,20.0374
2022-01-12,20.0391,20.293,19.9246,20.2264
2022-01-13,20.2362,20.2938,20.0711,20.1532
2022-01-14,20.1535,20.3239,19.9826,20.1007
2022-01-17,20.1141,20.223,20.0255,20.1759
2022-01-18,20.1783,20.8396,20.0175,20.7346
2022-01-19,20.7225,21.341,20.6445,21.2864
2022-01-20,21.2818,21.7964,21.1975,21.6358
2022-01-21,21.6351,21.6745,21.3126,21.3625
2022-01-24,21.3971,21.4378,20.8647,21.1755
2022-01-25,21.1744,21.2334,20.9433,21.0708
2022-01-26,21.0873,21.2543,20.8575,20.9281
2022-01-27,20.9333,20.9934,20.2578,20.4325
2022-01-28,20.4532,20.4635,19.8517,20.0962
2022-01-31,20.1477,20.2957,19.9141,19.9971
2022-02-01,20.0044,20.4691,19.9442,20.0867
2022-02-02,20.0782,20.2143,19.8794,20.0376
2022-02-03,20.0383,20.0507,19.3209,19.6028
2022-02-04,19.5965,19.8373,19.3448,19.645
2022-02-07,19.653,20.2131,19.6526,20.1113
2022-02-08,20.1137,20.3608,19.9733,20.3098
2022-02-09,20.3021,20.4241,20.1841,20.4032
2022-02-10,20.4098,20.6449,20.2631,20.2944
2022-02-11,20.3054,20.8913,20.0868,20.8185
2022-02-14,20.8271,21.171,20.7318,21.0942
2022-02-15,21.1092,21.1925,20.3642,20.5718
2022-02-16,20.5977,20.78,20.5016,20.7395
2022-02-17,20.7657,21.0496,20.5787,20.9783
2022-02-18,20.9735,21.2125,20.8635,21.1272
2022-02-21,21.2279,21.2582,20.8504,21.1747
2022-02-22,21.2311,21.5085,21.1091,21.2841
2022-02-23,21.2867,21.7469,21.1802,21.7122
2022-02-24,21.7236,22.9214,21.335,21.6413
2022-02-25,21.6878,21.875,21.2073,21.5229
2022-02-28,22.1193,22.2093,21.5437,21.7927
2022-03-01,21.7921,23.0087,21.6808,22.8063
2022-03-02,22.8348,22.8594,22.4095,22.75
2022-03-03,22.7605,22.9946,22.5966,22.7606
2022-03-04,22.7665,23.5609,22.6829,23.4026
2022-03-07,23.7067,24.1169,23.1786,23.651
2022-03-08,23.638,24.7383,23.3342,24.2247
2022-03-09,24.2192,24.5391,22.9428,23.282
2022-03-10,23.2843,23.7016,22.904,23.5948
2022-03-11,23.5882,23.805,23.0742,23.6669
2022-03-14,23.4766,23.6214,22.7862,22.906
2022-03-15,22.9508,22.9782,22.315,22.7136
2022-03-16,22.691,22.7999,22.1844,22.6833
2022-03-17,22.7454,23.0497,22.693,22.8745
2022-03-18,22.8366,22.9527,22.4759,22.5991
2022-03-21,22.6292,22.9501,22.5484,22.8789
2022-03-22,22.8921,23.1139,22.2684,22.4502
2022-03-23,22.4635,22.9237,22.3928,22.8207
2022-03-24,22.8584,23.5116,22.7339,23.2286
2022-03-25,23.2121,23.3516,22.9376,23.2389
2022-03-28,23.2301,23.3017,22.58,22.649
2022-03-29,22.6377,22.7519,21.5636,22.3486
2022-03-30,22.3446,22.4824,22.2022,22.286
2022-03-31,22.2852,22.6223,22.0198,22.405
